Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation GUID	d99c451c-32a2-43d1-acad-d5a8aef429a7
Plate Name	Feeder free HiPSCi 21.05.14
Measurement	Measurement1
Evaluation	Evaluation1
Population	Population - Clumped Nuclei Selected

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Compound	Concentration	Cell Type	Cell Count	Clumped Nuclei Selected - Number of Nuclei Selected- per Object 	Clumped Nuclei Selected - Intensity Nucleus DAPI Mean- Sum per Object 	Clumped Nuclei Selected - Intensity Nucleus Alexa 488 Mean- Sum per Object 	Clumped Nuclei Selected - Cell Area [µm²]- Sum per Object 	Clumped Nuclei Selected - Cell Roundness- Mean per Object 	Clumped Nuclei Selected - Cell Ratio Width to Length- Mean per Object 	
5	11	1	0	8	5	287	231	[243,153,488,282]					5	10096	8424	7489	0.712103	0.444716	
5	11	1	0	8	6	896	262	[881,230,911,295]					1	1490	1385	1221	0.752591	0.403691	
5	11	1	0	8	7	92	259	[73,231,111,318]					1	1501	1442	1633	0.561161	0.326791	
5	11	1	0	8	8	436	300	[401,265,473,335]					2	5796	2883	2553	0.603032	0.345397	
5	11	1	0	8	9	702	285	[685,265,721,304]					1	3724	1423	1008	0.9719	0.791285	
5	11	1	0	8	10	1190	320	[1146,290,1246,354]					4	8849	6584	3039	0.75214	0.477645	
5	11	1	0	8	11	930	322	[910,308,952,339]					1	1723	1418	919	0.920989	0.634397	
5	11	1	0	8	12	1039	411	[983,345,1086,464]					3	9994	5287	3103	0.592868	0.240983	
5	11	1	0	8	13	1154	447	[1125,367,1167,484]					1	2230	1646	1416	0.345409	0.153697	
5	11	1	0	8	14	509	496	[472,370,717,537]					7	21401	11283	11618	0.708261	0.411893	
5	11	1	0	8	15	963	380	[953,371,972,391]					1	911	2118	292	0.880596	0.688991	
5	11	1	0	8	16	98	432	[82,419,132,447]					1	1793	1391	913	0.791645	0.481783	
5	11	1	0	8	17	1080	578	[1020,444,1134,656]					6	13391	8876	10765	0.700095	0.439108	
5	11	1	0	8	18	102	520	[65,450,275,612]					8	15833	11552	12452	0.707151	0.456207	
5	11	1	0	8	19	409	501	[347,451,474,561]					4	10307	6243	4647	0.786919	0.511527	
5	11	1	0	8	20	57	487	[40,458,97,500]					1	2165	1584	1069	0.736977	0.370237	
5	11	1	0	8	21	315	513	[288,491,347,538]					1	1668	1381	1534	0.680382	0.499307	
5	11	1	0	8	22	867	537	[851,521,883,552]					1	2149	1387	730	0.962468	0.806114	
5	11	1	0	8	23	458	631	[306,595,515,821]					15	40067	24354	18552	0.751027	0.466995	
5	11	1	0	8	24	845	631	[827,614,865,649]					1	2745	1991	909	0.935277	0.732007	
5	11	1	0	8	25	675	707	[615,641,740,737]					3	5833	4513	3244	0.733956	0.412983	
5	11	1	0	8	26	205	713	[66,674,233,743]					2	3065	3164	3133	0.521048	0.247032	
5	11	1	0	8	27	705	757	[631,739,739,791]					2	3560	2828	1997	0.700839	0.369447	
5	11	1	0	8	28	1133	773	[1109,761,1146,795]					1	6406	1329	701	0.717442	0.467241	
5	11	1	0	9	1	410	19	[402,11,417,28]					1	2344	1372	184	0.987173	0.664364	
5	11	1	0	9	2	342	35	[316,15,382,104]					2	4224	2876	2323	0.804176	0.440862	
5	11	1	0	9	3	707	60	[666,37,728,100]					3	5503	4981	2083	0.800328	0.539276	
5	11	1	0	9	4	972	111	[914,64,1034,150]					1	1589	1375	2667	0.501136	0.190814	
5	11	1	0	9	5	221	229	[86,129,271,297]					7	13709	11215	13960	0.667484	0.427251	
5	11	1	0	9	6	359	196	[307,134,403,265]					5	11360	9566	4456	0.773285	0.428432	
5	11	1	0	9	7	485	298	[463,256,506,325]					1	2402	5657	1994	0.901395	0.559275	
5	11	1	0	9	8	36	327	[8,298,64,347]					1	1913	1405	909	0.655301	0.220779	
5	11	1	0	9	9	1154	325	[1118,299,1197,348]					1	6962	1827	2240	0.79413	0.500397	
5	11	1	0	9	10	64	350	[39,325,88,374]					3	9353	5470	1863	0.897841	0.643512	
5	11	1	0	9	11	284	387	[264,373,301,404]					1	2736	2013	823	0.923988	0.637593	
5	11	1	0	9	12	583	388	[568,373,606,405]					1	3347	1988	870	0.954811	0.756709	
5	11	1	0	9	13	1008	408	[990,392,1024,426]					2	8677	2785	773	0.924249	0.632312	
5	11	1	0	9	14	957	546	[930,516,987,584]					3	13194	6933	2571	0.790017	0.424946	
5	11	1	0	9	15	426	642	[373,614,480,669]					3	11228	4174	2255	0.769283	0.369842	
5	11	1	0	9	16	1019	638	[995,621,1044,679]					2	5569	2711	1481	0.732748	0.545329	
5	11	1	0	9	17	641	692	[613,654,669,724]					2	8918	3675	2399	0.793796	0.529703	
5	11	1	0	9	18	902	698	[894,689,915,707]					1	1129	2987	277	0.945964	0.666667	
5	11	1	0	9	19	962	847	[927,817,1029,887]					5	21718	15109	4319	0.846502	0.557702	
5	11	1	0	9	20	552	855	[525,828,581,887]					3	13891	4413	2380	0.835103	0.577721	
5	11	1	0	9	21	1189	895	[1113,869,1229,991]					7	31121	10714	7658	0.814582	0.492792	
5	11	1	0	9	22	350	948	[314,891,385,1016]					3	9280	4546	3300	0.777283	0.428197	
5	11	1	0	9	23	909	987	[883,977,925,1000]					1	2127	1645	547	0.798826	0.421002	
5	12	1	0	1	1	161	127	[128,85,215,197]					1	1549	2437	1614	0.453348	0.102146	
5	12	1	0	1	2	400	353	[371,326,418,429]					3	9463	5192	2906	0.800633	0.490106	
5	12	1	0	1	3	883	428	[851,398,913,446]					1	1606	1540	1686	0.735072	0.382042	
5	12	1	0	1	4	1208	438	[1188,410,1230,457]					2	6221	4042	1240	0.83601	0.502319	
5	12	1	0	1	5	593	460	[584,453,601,472]					1	1091	1475	213	0.859116	0.562183	
5	12	1	0	1	6	486	476	[473,456,501,492]					1	2280	1608	641	0.903205	0.61017	
5	12	1	0	1	7	237	516	[224,498,250,533]					1	2224	2177	632	0.872543	0.49244	
5	12	1	0	1	8	869	570	[854,548,886,616]					1	1787	1544	982	0.583377	0.283422	
5	12	1	0	1	9	705	619	[616,555,762,690]					6	14241	11088	9564	0.724675	0.459729	
5	12	1	0	1	10	57	602	[51,596,63,608]					1	3003	1488	128	1.00804	0.867722	
5	12	1	0	1	11	1071	650	[994,623,1124,664]					3	5301	5372	2061	0.734455	0.389804	
5	12	1	0	1	12	40	880	[11,871,100,890]					2	3666	5010	1227	0.72636	0.342499	
5	12	1	0	1	13	1291	899	[1270,878,1315,924]					1	4327	2686	1532	0.919526	0.764161	
5	12	1	0	1	14	719	964	[645,926,770,1013]					2	6442	3230	3017	0.710231	0.299236	
5	12	1	0	2	1	1018	82	[956,41,1059,154]					1	1490	1704	3613	0.555393	0.201894	
5	12	1	0	2	2	388	258	[337,180,457,311]					3	6725	5474	3406	0.800684	0.401908	
5	12	1	0	2	3	593	478	[556,451,637,508]					1	2186	1496	3117	0.765608	0.612763	
5	12	1	0	2	4	277	729	[266,721,285,737]					1	3633	1483	233	0.951848	0.599625	
5	12	1	0	2	5	1212	799	[1195,779,1244,830]					5	16823	8223	1827	0.914519	0.640558	
5	12	1	0	2	6	331	943	[322,933,340,952]					1	2666	1494	257	0.944779	0.749889	
5	12	1	0	3	1	127	92	[46,37,171,140]					2	2211	4197	4572	0.631153	0.419005	
5	12	1	0	3	2	310	118	[261,90,344,149]					1	1250	1553	1648	0.640488	0.227539	
5	12	1	0	3	3	189	168	[181,160,199,178]					1	2353	1526	225	0.978307	0.767195	
5	12	1	0	3	4	527	258	[490,163,592,319]					5	10502	7887	4801	0.78329	0.490733	
5	12	1	0	3	5	853	387	[836,365,880,414]					2	7735	3236	1194	0.87716	0.607731	
5	12	1	0	3	6	1271	392	[1228,382,1334,402]					2	5195	3180	1329	0.609134	0.279866	
5	12	1	0	3	7	533	481	[504,461,556,509]					3	11389	5708	1851	0.813205	0.448641	
5	12	1	0	3	8	736	499	[715,463,758,580]					2	3670	3009	2440	0.513542	0.228107	
5	12	1	0	3	9	501	627	[486,612,518,641]					1	2292	1508	697	0.913165	0.659331	
5	12	1	0	3	10	719	711	[712,704,729,732]					1	2393	1476	333	0.852985	0.449183	
5	12	1	0	3	11	521	761	[492,732,571,809]					1	3788	2130	2121	0.607751	0.307792	
5	12	1	0	3	12	583	805	[556,770,617,860]					3	12943	4883	2753	0.852505	0.533752	
5	12	1	0	3	13	1332	922	[1307,872,1355,957]					5	17333	9553	2560	0.832168	0.53145	
5	12	1	0	3	14	177	921	[172,917,182,928]					1	1249	1487	95	1.00325	0.704521	
5	12	1	0	3	15	356	997	[298,988,391,1009]					1	1416	2068	1358	0.564232	0.193448	
5	12	1	0	4	1	114	68	[81,52,138,92]					1	2337	2506	1214	0.64187	0.459573	
5	12	1	0	4	2	1124	291	[1118,285,1132,299]					1	1977	1471	166	0.977866	0.786146	
5	12	1	0	4	3	300	309	[288,299,316,324]					1	2541	1275	448	0.745784	0.542268	
5	12	1	0	4	4	36	418	[26,409,67,466]					1	2418	1502	537	0.549733	0.176594	
5	12	1	0	4	5	280	452	[271,443,290,461]					1	2145	1653	284	0.960279	0.757706	
5	12	1	0	4	6	119	491	[115,487,126,496]					1	2661	1456	90	0.968874	0.737564	
5	12	1	0	4	7	773	534	[760,523,788,547]					1	1594	1541	467	0.991986	0.710634	
5	12	1	0	4	8	432	706	[417,680,447,725]					1	1838	1473	964	0.88753	0.550796	
5	12	1	0	4	9	864	787	[852,765,1027,817]					2	2878	3280	2583	0.492601	0.248747	
5	12	1	0	4	10	116	887	[91,867,139,910]					1	4293	1981	1492	0.890235	0.701806	
5	12	1	0	4	11	1024	998	[1016,990,1033,1016]					1	3221	1487	327	0.907131	0.537603	
5	12	1	0	5	1	1005	150	[915,85,1031,251]					4	15291	9761	4441	0.712899	0.334788	
5	12	1	0	5	2	1294	151	[1266,117,1330,190]					3	5233	6189	2462	0.689571	0.390142	
5	12	1	0	5	3	808	139	[791,119,829,168]					1	1917	1823	1245	0.873941	0.481035	
5	12	1	0	5	4	389	353	[365,322,419,381]					1	2686	1950	1934	0.879143	0.605452	
5	12	1	0	5	5	483	535	[460,468,505,586]					3	8479	5525	3264	0.810317	0.544095	
5	12	1	0	5	6	611	627	[572,597,632,659]					3	8724	6185	2002	0.841912	0.630702	
5	12	1	0	5	7	908	629	[889,608,929,656]					3	10047	5190	1546	0.876483	0.552717	
5	12	1	0	5	8	369	741	[339,657,401,813]					5	17261	11888	3970	0.716253	0.430377	
5	12	1	0	5	9	1306	686	[1290,667,1324,719]					1	1355	1532	1258	0.879207	0.577666	
5	12	1	0	5	10	197	1013	[190,1007,204,1021]					1	2090	2690	148	0.967446	0.761577	
5	12	1	0	6	1	516	163	[488,143,683,183]					1	1515	1509	2182	0.262093	0.213908	
5	12	1	0	6	2	813	309	[808,304,819,314]					1	1091	1482	90	0.929863	0.758947	
5	12	1	0	6	3	248	343	[224,321,273,368]					3	5679	6398	1518	0.787733	0.480563	
5	12	1	0	6	4	833	408	[797,377,861,446]					1	1551	1500	1380	0.64216	0.220729	
5	12	1	0	6	5	507	436	[475,396,536,475]					1	1637	1496	1540	0.630035	0.206537	
5	12	1	0	6	6	1159	454	[1137,427,1174,490]					1	1684	1880	1246	0.749351	0.35736	
5	12	1	0	6	7	239	441	[217,429,261,458]					1	1182	1744	738	0.717199	0.349374	
5	12	1	0	6	8	269	480	[251,449,298,515]					1	1493	1496	1939	0.706821	0.457187	
5	12	1	0	6	9	1023	496	[996,460,1040,520]					1	1120	1603	1069	0.650495	0.373702	
5	12	1	0	6	10	477	582	[373,508,547,661]					7	17047	14486	7689	0.739681	0.456957	
5	12	1	0	6	11	1233	529	[1213,510,1254,554]					2	6418	4551	1369	0.874504	0.571163	
5	12	1	0	6	12	1054	587	[1042,575,1089,601]					1	1887	1503	749	0.723678	0.453312	
5	12	1	0	6	13	1170	645	[1114,588,1312,698]					4	8931	6027	7061	0.574871	0.321362	
5	12	1	0	6	14	242	634	[188,613,266,675]					2	4381	3283	1397	0.773534	0.338429	
5	12	1	0	6	15	783	640	[768,629,798,651]					1	2083	1961	507	0.945975	0.632133	
5	12	1	0	6	16	1094	678	[1074,659,1118,718]					1	1126	1480	1415	0.694581	0.461428	
5	12	1	0	6	17	921	694	[910,683,933,710]					1	1584	1681	434	1.00064	0.728811	
5	12	1	0	6	18	1290	717	[1278,702,1303,731]					1	1528	1736	495	0.904475	0.646261	
5	12	1	0	6	19	630	720	[619,708,641,731]					1	2080	1809	418	0.978813	0.796381	
5	12	1	0	6	20	319	743	[273,711,349,786]					1	1439	1505	1706	0.554327	0.25438	
5	12	1	0	6	21	900	781	[861,726,936,805]					3	7099	6953	2292	0.781836	0.462536	
5	12	1	0	6	22	1295	798	[1276,779,1313,827]					2	6004	3584	1207	0.881807	0.642811	
5	12	1	0	6	23	1077	816	[1053,793,1111,843]					1	3085	1536	1974	0.858582	0.597872	
5	12	1	0	6	24	720	907	[689,829,744,953]					2	4817	4049	1997	0.644669	0.244557	
5	12	1	0	6	25	355	878	[337,859,374,900]					1	2233	1517	1086	0.932364	0.690027	
5	12	1	0	6	26	565	884	[511,867,612,917]					3	6234	5979	2116	0.754337	0.403242	
5	12	1	0	6	27	1269	928	[1211,880,1319,973]					3	5544	4733	3457	0.712022	0.378049	
5	12	1	0	6	28	1104	898	[1084,885,1115,933]					1	2018	1511	814	0.769435	0.354426	
5	12	1	0	7	1	1138	89	[1019,32,1166,132]					5	12696	8097	5404	0.790745	0.467222	
5	12	1	0	7	2	873	58	[831,41,893,92]					1	1429	1470	987	0.629074	0.210784	
5	12	1	0	7	3	148	76	[121,53,171,103]					1	1928	1508	1873	0.856913	0.683284	
5	12	1	0	7	4	708	63	[683,54,760,73]					1	1617	1475	1128	0.626884	0.235126	
5	12	1	0	7	5	557	138	[516,100,617,165]					1	1337	1463	1915	0.53838	0.214406	
5	12	1	0	7	6	389	167	[350,104,492,208]					3	5717	4407	4824	0.705276	0.365631	
5	12	1	0	7	7	1303	186	[1265,111,1350,256]					1	1825	1808	5589	0.627101	0.380238	
5	12	1	0	7	8	463	222	[446,207,480,237]					1	1879	1511	732	0.976608	0.788327	
5	12	1	0	7	9	1119	318	[1032,259,1150,386]					3	7092	4776	4514	0.685066	0.343754	
5	12	1	0	7	10	151	352	[127,333,167,383]					1	1350	1449	1012	0.73187	0.37339	
5	12	1	0	7	11	1008	416	[999,353,1017,457]					2	2916	4081	1225	0.620323	0.265423	
5	12	1	0	7	12	1231	413	[1190,390,1267,439]					1	1417	1480	1915	0.77187	0.457806	
5	12	1	0	7	13	183	411	[152,391,196,457]					1	2158	1484	1011	0.608561	0.208196	
5	12	1	0	7	14	251	482	[216,434,278,536]					1	1509	1498	2824	0.609796	0.322108	
5	12	1	0	7	15	560	455	[552,447,569,469]					1	2895	1457	271	0.933536	0.637284	
5	12	1	0	7	16	568	484	[558,471,579,496]					1	2884	1460	327	0.873535	0.519067	
5	12	1	0	7	17	1179	510	[1113,476,1302,551]					5	11108	9381	5235	0.721405	0.43174	
5	12	1	0	7	18	749	536	[710,505,800,575]					1	1830	1615	2686	0.666453	0.411177	
5	12	1	0	7	19	1202	578	[1188,563,1228,594]					1	1712	1682	836	0.910936	0.579088	
5	12	1	0	7	20	953	620	[848,604,998,723]					4	9619	5973	3490	0.7807	0.407725	
5	12	1	0	7	21	616	750	[543,632,688,784]					6	13778	9628	6664	0.775491	0.458593	
5	12	1	0	7	22	800	658	[779,642,823,675]					1	1952	1447	1000	0.844636	0.552408	
5	12	1	0	7	23	407	705	[397,682,433,761]					1	1625	1447	1201	0.618939	0.231369	
5	12	1	0	7	24	274	819	[237,796,325,846]					1	1357	1440	2226	0.667712	0.410292	
5	12	1	0	7	25	662	876	[617,836,715,931]					2	4575	4661	3376	0.656175	0.414432	
5	12	1	0	7	26	458	910	[370,881,484,946]					1	1405	1796	1999	0.424381	0.235416	
5	12	1	0	7	27	872	911	[817,881,931,937]					2	2806	4759	2939	0.711775	0.40448	
5	12	1	0	7	28	1262	895	[1240,882,1299,909]					1	1956	1504	819	0.648016	0.255525	
5	12	1	0	7	29	1317	1002	[1300,981,1354,1016]					2	6383	4283	1322	0.791056	0.552959	
5	12	1	0	8	1	38	50	[17,17,70,160]					4	7150	6834	4016	0.846116	0.581156	
5	12	1	0	8	2	1080	71	[1051,37,1102,182]					6	14859	9758	3582	0.816463	0.506709	
5	12	1	0	8	3	1329	187	[1321,178,1338,200]					1	1073	1836	254	0.839857	0.532152	
5	12	1	0	8	4	399	343	[351,226,617,370]					2	8120	3450	9269	0.596783	0.330905	
5	12	1	0	8	5	62	299	[12,229,119,375]					4	8072	7346	4600	0.769138	0.497905	
5	12	1	0	8	6	1032	306	[1024,298,1045,317]					1	2913	3336	281	0.933998	0.58722	
5	12	1	0	8	7	190	327	[176,309,210,349]					1	2994	1518	619	0.742504	0.329848	
5	12	1	0	8	8	59	504	[11,479,91,670]					3	5889	6408	4402	0.594802	0.332533	
5	12	1	0	8	9	108	544	[79,503,157,665]					4	10568	9023	4194	0.737873	0.464478	
5	12	1	0	8	10	64	754	[25,701,109,788]					2	4988	3641	1832	0.767393	0.341494	
5	12	1	0	8	11	107	840	[23,808,134,916]					3	7558	5568	2732	0.750366	0.421052	
5	12	1	0	8	12	887	927	[849,901,946,957]					2	15424	4362	3006	0.758941	0.51359	
5	12	1	0	9	1	45	8	[37,2,53,15]					1	2314	1531	178	0.912441	0.71586	
5	12	1	0	9	2	920	144	[859,46,973,183]					1	1598	4500	7354	0.636002	0.416715	
5	12	1	0	9	3	289	196	[211,165,429,282]					7	14444	10472	7501	0.733724	0.469122	
5	12	1	0	9	4	627	262	[610,245,644,283]					1	1742	1476	923	0.903247	0.703042	
5	12	1	0	9	5	1146	278	[1139,271,1154,285]					1	3059	1491	177	0.960652	0.689809	
5	12	1	0	9	6	786	336	[777,327,794,345]					1	1392	2560	207	0.953554	0.675556	
5	12	1	0	9	7	774	404	[707,370,852,446]					7	15268	15640	3822	0.765743	0.478679	
5	12	1	0	9	8	996	401	[959,391,1033,420]					1	1731	1749	1034	0.554972	0.190493	
5	12	1	0	9	9	1002	430	[995,423,1012,438]					1	2282	1434	198	0.977625	0.841178	
5	12	1	0	9	10	896	514	[877,499,915,526]					1	975	1463	635	0.729127	0.500479	
5	12	1	0	9	11	328	697	[209,598,421,739]					12	33359	22750	13977	0.795705	0.56187	
5	12	1	0	9	12	562	794	[550,782,572,804]					1	1188	1750	316	0.85549	0.586172	
5	12	1	0	9	13	1155	818	[1139,790,1175,836]					2	6759	4660	1031	0.816503	0.485691	
5	12	1	0	9	14	866	916	[829,889,895,959]					5	22297	13298	3336	0.881277	0.568737	
5	12	1	0	9	15	1298	982	[1290,973,1309,992]					1	4447	1992	249	0.924577	0.621336	
6	1	1	0	1	1	416	210	[402,197,430,225]					1	3211	1861	544	0.941957	0.757706	
6	1	1	0	1	2	573	307	[566,300,581,315]					1	2804	1660	185	1.01871	0.78296	
6	1	1	0	1	3	658	550	[631,531,686,593]					5	19664	11797	2360	0.797795	0.417406	
6	1	1	0	1	4	282	663	[258,627,312,692]					1	4570	4263	2223	0.80542	0.609864	
6	1	1	0	1	5	1113	822	[1103,810,1128,847]					1	1377	1958	609	0.726612	0.475499	
6	1	1	0	1	6	369	976	[338,944,400,1014]					3	13736	5289	3231	0.865358	0.547691	
6	1	1	0	2	1	528	36	[511,22,541,51]					1	7274	2819	611	0.901093	0.549442	
6	1	1	0	2	2	1284	111	[1239,99,1329,130]					2	5670	3751	1164	0.667425	0.363194	
6	1	1	0	2	3	1302	350	[1282,329,1322,370]					2	8113	7938	1293	0.842428	0.570862	
6	1	1	0	2	4	240	439	[211,405,272,472]					5	27717	8247	2604	0.86647	0.52228	
6	1	1	0	2	5	960	699	[949,693,968,706]					1	1273	7190	206	0.950733	0.588172	
6	1	1	0	2	6	634	799	[624,793,641,806]					1	2650	1539	163	0.863184	0.616707	
6	1	1	0	2	7	1196	890	[1175,871,1218,911]					2	7235	5220	984	0.828718	0.529995	
6	1	1	0	3	1	637	83	[616,62,663,104]					1	5717	3511	1500	0.965355	0.777419	
6	1	1	0	3	2	420	182	[397,160,441,203]					1	6636	4341	1452	0.982119	0.809244	
6	1	1	0	3	3	37	441	[21,425,53,460]					1	5053	4494	899	0.888951	0.687046	
6	1	1	0	3	4	682	820	[672,808,691,832]					1	7133	2849	372	0.89593	0.598849	
6	1	1	0	4	1	1119	42	[1111,35,1128,50]					1	3082	1596	190	1.03528	0.732743	
6	1	1	0	4	2	212	74	[200,64,222,84]					1	1172	2149	330	0.863907	0.648606	
6	1	1	0	4	3	103	176	[86,168,113,185]					1	2271	1648	287	0.907357	0.51292	
6	1	1	0	4	4	696	220	[687,213,704,229]					1	2613	1645	228	0.896161	0.670402	
6	1	1	0	4	5	1102	268	[1076,245,1125,293]					2	9869	10822	1764	0.86363	0.597961	
6	1	1	0	4	6	656	282	[609,255,685,306]					3	18196	7220	2422	0.874232	0.576921	
6	1	1	0	4	7	1118	369	[1099,353,1134,393]					1	2459	3251	767	0.765704	0.486306	
6	1	1	0	4	8	581	467	[518,442,608,481]					2	6853	3734	1395	0.67322	0.357789	
6	1	1	0	5	1	1060	939	[1050,927,1071,951]					1	3550	1691	367	0.955551	0.689951	
6	1	1	0	7	1	446	706	[438,698,457,717]					1	2341	1575	285	0.983384	0.750673	
6	1	1	0	7	2	917	834	[907,826,926,843]					1	1207	1542	238	0.92011	0.659555	
6	1	1	0	8	1	145	188	[135,176,155,197]					1	3283	1585	308	0.891898	0.693778	
6	1	1	0	8	2	913	383	[896,376,922,391]					1	2107	5092	297	0.87236	0.480847	
6	1	1	0	8	3	1058	445	[1049,435,1069,456]					1	2400	1649	301	1.01591	0.784465	
6	1	1	0	9	1	606	70	[587,48,628,96]					3	6899	4877	1474	0.911905	0.584391	
6	1	1	0	9	2	798	335	[787,327,807,345]					1	1216	2934	255	0.938088	0.6791	
6	1	1	0	9	3	449	340	[443,334,457,346]					1	4547	1642	145	1.01811	0.800943	
6	2	1	0	1	1	1028	69	[999,50,1049,93]					2	8622	6363	1446	0.892523	0.599626	
6	2	1	0	1	2	60	223	[38,178,71,247]					1	2548	1592	767	0.470105	0.216539	
6	2	1	0	1	3	1209	317	[1189,289,1231,343]					3	8297	5551	1201	0.852109	0.58139	
6	2	1	0	1	4	422	415	[403,399,438,433]					1	4890	1667	929	0.958464	0.813489	
6	2	1	0	1	5	677	506	[666,495,689,517]					1	2905	3444	380	0.975483	0.637343	
6	2	1	0	2	1	803	442	[777,427,826,459]					2	8076	3718	868	0.742586	0.478054	
6	2	1	0	2	2	605	814	[594,806,614,826]					1	2609	1404	224	0.759802	0.505964	
6	2	1	0	2	3	343	870	[316,847,366,894]					2	6779	3310	1602	0.863465	0.54535	
6	2	1	0	2	4	522	934	[515,928,530,944]					1	2084	1406	159	0.849617	0.620174	
6	2	1	0	3	1	905	116	[890,104,919,127]					1	2312	5650	510	0.934729	0.647166	
6	2	1	0	3	2	639	679	[615,657,666,703]					2	11368	4338	1694	0.840976	0.492565	
6	2	1	0	3	3	150	795	[130,779,170,814]					2	7673	3104	985	0.897936	0.571381	
6	2	1	0	4	1	712	124	[698,111,726,146]					2	5406	7981	731	0.922623	0.56968	
6	2	1	0	4	2	432	495	[392,339,497,532]					1	1755	2718	8199	0.419842	0.281701	
6	2	1	0	4	3	739	864	[729,854,754,876]					1	8502	8096	443	0.961717	0.789437	
6	2	1	0	5	1	209	25	[194,2,237,53]					2	4391	3098	1194	0.751568	0.430925	
6	2	1	0	5	2	658	162	[603,106,716,246]					1	4096	1625	7448	0.626432	0.343406	
6	2	1	0	5	3	241	863	[237,859,247,868]					1	1091	1491	81	0.943735	0.7396	
6	2	1	0	6	1	147	85	[119,52,175,120]					2	10686	7553	2690	0.912387	0.640779	
6	2	1	0	6	2	1325	146	[1304,128,1343,167]					1	1342	1871	1004	0.838275	0.685994	
6	2	1	0	6	3	1009	273	[996,257,1023,291]					1	3503	1616	643	0.955015	0.651841	
6	2	1	0	6	4	406	319	[392,305,421,333]					2	7888	3005	606	0.945976	0.603147	
6	2	1	0	6	5	471	325	[457,307,484,346]					1	3454	1506	794	0.883956	0.562441	
6	2	1	0	6	6	404	493	[383,474,418,507]					2	7633	5797	727	1.00619	0.76728	
6	2	1	0	6	7	461	539	[449,526,477,553]					2	8922	3044	581	0.871198	0.487819	
6	2	1	0	6	8	623	556	[603,536,654,578]					3	14177	4703	1374	0.905123	0.696	
6	2	1	0	7	1	780	526	[766,511,793,542]					2	7350	2929	666	0.879731	0.578211	
6	3	1	0	1	1	327	165	[313,150,339,185]					1	2371	1662	618	0.84916	0.588011	
6	3	1	0	1	2	634	498	[595,467,668,527]					1	2320	1765	1030	0.545586	0.163446	
6	3	1	0	1	3	559	569	[544,559,571,579]					1	3098	2394	388	0.969565	0.600619	
6	3	1	0	1	4	766	644	[749,617,784,666]					2	8357	3271	1167	0.920467	0.578676	
6	3	1	0	2	1	821	587	[812,571,829,594]					1	2143	1446	245	0.756828	0.506561	
6	3	1	0	2	2	726	678	[712,659,741,705]					1	4353	1675	1007	0.874017	0.566352	
6	3	1	0	2	3	887	890	[880,877,894,899]					1	2455	1761	205	0.819446	0.463547	
6	3	1	0	2	4	766	943	[728,884,790,984]					2	6779	3351	2958	0.753394	0.479174	
6	3	1	0	3	1	963	381	[949,368,978,395]					1	4354	1632	565	1.02449	0.792575	
6	3	1	0	3	2	405	498	[394,489,416,510]					1	2976	1556	307	0.964631	0.632456	
6	3	1	0	3	3	132	505	[125,498,140,512]					1	4603	1570	175	0.981352	0.828671	
6	3	1	0	3	4	55	789	[34,768,76,810]					1	5585	6818	1411	0.9839	0.84982	
6	3	1	0	4	1	39	75	[21,45,57,105]					2	5914	3196	1121	0.825712	0.591088	
6	3	1	0	4	2	969	225	[928,212,1022,236]					2	5143	4704	1375	0.659084	0.36896	
6	3	1	0	4	3	1190	264	[1176,253,1202,281]					1	789	1945	464	0.806756	0.628928	
6	3	1	0	4	4	669	303	[637,275,691,335]					2	10904	4264	2255	0.956174	0.700689	
6	3	1	0	4	5	1112	441	[1102,433,1121,449]					2	5532	2984	224	0.919171	0.610071	
6	3	1	0	4	6	869	469	[829,440,899,485]					2	4665	3158	889	0.607837	0.344537	
6	3	1	0	4	7	699	495	[680,474,725,519]					2	8451	5600	1301	0.922886	0.709299	
6	3	1	0	4	8	260	624	[243,609,290,644]					2	8748	3175	1053	0.964633	0.756541	
6	3	1	0	4	9	790	670	[776,657,806,683]					1	3878	1630	626	0.927405	0.749359	
6	3	1	0	4	10	894	699	[887,692,903,708]					2	4577	3053	199	0.904915	0.600307	
6	3	1	0	5	1	787	893	[781,885,794,900]					1	1283	2037	145	0.898471	0.666667	
6	3	1	0	6	1	588	358	[576,346,600,373]					1	3676	1604	453	0.958238	0.655311	
6	3	1	0	6	2	711	553	[698,540,724,570]					1	2467	1501	621	0.886526	0.742781	
6	3	1	0	6	3	404	632	[391,613,433,652]					2	7348	3034	1038	0.809709	0.54956	
6	3	1	0	6	4	1331	658	[1322,652,1337,666]					1	3423	2111	170	1.02218	0.772988	
6	3	1	0	6	5	687	675	[672,655,705,706]					3	10653	6465	1255	0.840703	0.564498	
6	3	1	0	6	6	432	672	[392,658,446,706]					2	6112	5015	1206	0.925649	0.639732	
6	3	1	0	6	7	77	701	[68,693,87,710]					1	934	1627	283	0.918487	0.673905	
6	3	1	0	7	1	575	176	[553,149,612,241]					4	10792	11962	2118	0.804322	0.486909	
6	3	1	0	7	2	1074	200	[1070,196,1079,206]					1	2677	1430	88	0.996141	0.737564	
